eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
200908090003,2009,8,9,,0,,92,India,6,South Asia,West Bengal,Chakadoba,23.083342,88.516699,1.0,0,The attack took place in Chakadoba village in the Lalgarh area of Midnapore.,"08/09/2009: On Sunday, in Chakadoba village in the Lalgarh area of West Midnapore, West Bengal, India, assailants fired upon a person affiliated with the Jharkhand Party, killing him. The Communist Party of India-Maoist (CPI-Maoist) was responsible.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Jharkhand Party,A person who was affiliated with the Jharkhand Party,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,1.0,10.0,Unknown,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"Press Trust of India (India), ""Jharkhand Party (N) Activist Shot at by Suspected Maoists,"" LexisNexis Academic, Press Trust of India (India), August 9, 2009.","National Counterterrorism Center, ""One Political Party Member Killed in Armed Attack by Communist Party of India-Maoist in West Midnapore, West Bengal, India,"" Worldwide Incidents Tracking System, January 11, 2010.","Jane's Intelligence, ""CPI-M Militants Kill Political Activist in India's West Bengal,"" Terrorism Watch Report, August 10, 2009.",ISVG,0,0,0,0,
200908100004,2009,8,10,,0,,92,India,6,South Asia,West Bengal,Dherua,22.428629,87.212398,1.0,0,"The attack took place in Dherua near Lalgarh, in Midnapore.","08/10/2009: On Monday night, at Dheura near Lalgarh, in West Midnapore, West Bengal, India, cadres of the Communist Party of India-Maoist (CPI-Maoist) shot and killed a local leader of the ruling Communist Party of India-Marxist, Paritosh Mishra, for working against the interests of the Maoists. His body was found on 08/11/2009 near Dheura.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Communist Party of India - Marxist,"A local leader of the ruling Communist Party of India-Marxist, Paritosh Mishra",92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack is unknown.,1.0,,,0,-99.0,0.0,1.0,10.0,Unknown,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Unknown weapons were used in the attack.,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"Hindu (India), ""Security forces, Maoists Exchange Fire in Lalgarh,"" http://www.hindu.com/2009/08/12/stories/2009081260401000.htm (August 12, 2009).","South Asia Terrorism Portal, âMaoists Kill Ruling CPI-M Leader in West Bengal,"" http://www.satp.org/satporgtp/detailed_news.asp?date1=8/11/2009#6 (August 11, 2009).","Press Trust of India (India), ""Maoists Exchange Fire With Security Forces in Lalgarh,"" LexisNexis Academic, Press Trust of India (India), August 11, 2009.",ISVG,0,0,0,0,
200908110001,2009,8,11,,0,,92,India,6,South Asia,Jharkhand,Dhanbad,23.795653,86.430386,1.0,0,"The attack took place near a local market in Dhanbad, Jharkhand, India.","08/11/2009: On Tuesday evening, in Dhanbad, Jharkhand, India, assailants fired upon and killed two police officers near a local market. No group claimed responsibility, although it was widely believed Communist Party of India-Maoist (CPI-Maoist) was responsible.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Indian Law Enforcement,Assailants attacked two police officers.,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"Indo-Asian News Service,""Two Cops Killed by Maoists in Jharkhand,"" LexisNeixs Academic, Indo-Asian News Service, August 12, 2009.","National Counterterroism Center,""Two Police Officers Killed in Armed Attack by Suspected CPI-Maoist in Dhanbad, Jharkhand, India,"" Worldwide Incidents Tracking System, February 24, 2010.","Jane's Intelligence,""CPI-M Militants Kill Police Officers in India's Jharkhand,"" Terroism Watch Report, August 12, 2009.",ISVG,0,0,0,0,
200908170007,2009,8,17,,1,,92,India,6,South Asia,Jharkhand,Gumla,23.041512,84.544486,1.0,0,"The attack took place in Gumla, Jharkhand, India.","08/17/2009: On Monday morning at about 0900, in Gumla, Jharkhand, India, assailants kidnapped ten employees of Hindalco Industries along the Netarhat-Kujam road. About twelve hours later, assailants returned to the area and set 12 vehicles afire. No group claimed responsibility, although it was widely believed a Maoist faction was responsible. The status of the hostages is unknown.",1,1,1,0,,,0.0,1,0,6,Hostage Taking (Kidnapping),7.0,Facility/Infrastructure Attack,,,1,Business,5.0,Industrial/Textiles/Factory,Hindalco Industries,Hindalco Industries,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,13,Unknown,,,8.0,Incendiary,18.0,Arson/Fire,,,,,,,,,An unknown incendiary device was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage.,1.0,10.0,0.0,,2.0,,,0.0,,,,,,5.0,Successful Rescue,10.0,"The hostages were rescued on August 19, 2009.","National Counterterroism Center,""Ten Civilians Kidnapped by Suspected Maoist faction in Gumla, Jharkhand, India,"" Worldwide Incidents Tracking System, January 13, 2010.","BBC Monitoring South Asia,""Armed Rebels Abduct Ten Government Employees in East Indian State,"" LexisNexis Academic, BBC Monitoring South Asia, August 19, 2009.","South Asia Terroism Portal,""Two Persons Including a 10-Year-Old Girl Killed in Jharkhand,"" http://www.satp.org/satporgtp/detailed_news.asp?date1=8/18/2009#5 (August 18, 2009).",ISVG,-9,-9,0,-9,
200908180002,2009,8,18,,0,,92,India,6,South Asia,Manipur,Imphal,24.798346,93.94043,1.0,0,"The attack occurred in Irilbung bazaar, Imphal, Manipur, India.","08/18/2009: On Tuesday evening around 2030, in Irilbung, Imphal, Manipur, India, a shopkeeper was injured when a grenade exploded near his shop, planted by suspected underground militants. The victim was identified as Pangamabam Sanayanba, age 45. No group claimed responsibility.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,7.0,Retail/Grocery/Bakery,,A shop was targeted in the attack.,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,7.0,Grenade,,,,,,,,,,,,,A grenade was used in the attack.,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage.,0.0,,,,,,,,,,,,,,,,Available resources provide no indication of the specific group involved in the attack and that further research yeilds that UG stands for underground militants and encompasses multiple militant groups.,"Imphal Free Press, âShopkeepr Hurt in Blast,â http://ifp.co.in/shownews.php?newsid=4169 (August 19, 2009).","Assam Tribune, âShopkeeper Injured in Grenade Blast,â http://www.assamtribune.com/scripts/details.asp?id=aug2109/ne5 (August 20, 2009).",,ISVG,-9,-9,0,-9,
200908190016,2009,8,19,,0,,92,India,6,South Asia,West Bengal,Lalgarh,22.585272,87.049698,1.0,0,"The security forces were attacked in the Lalgarh area of West Bengal, India.","08/19/2009: On Wednesday, in Lalgarth, West Bengal, India, assailants attacked security forces causing no casualties. Communist Party of India - Maoist (CPI-Maoist) militants were responsible for the attack. Superintendent of Police, West Midnapore, MK Varma said eight suspected Maoists were arrested from Gohamichak under Lalgarh police station.",1,1,1,0,,,0.0,1,0,9,Unknown,,,,,3,Police,25.0,Police Security Forces/Officers,Lalgarh Law Enforcement,Assailants attacked security forces causing no casualties.,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack is unknown.,1.0,,,0,-99.0,8.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,Unknown weapons were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,,It is unknown if the attack caused any property damage.,0.0,,,,,,,,,,,,,,,,,"Janeâs Intelligence, âCPI-M Militants Attack Police Officers in India's West Bengal,â Terrorism Watch Report, August 20, 2009.","United News of India, âFierce Gunbattle On in Lalgarh, Bandh Hits Life for Third Day,â LexisNexis Academic, United News of India, August 20, 2009.",,ISVG,0,0,0,0,
200908190017,2009,8,19,,0,,92,India,6,South Asia,West Bengal,West Midnapore district,22.408038,87.381073,3.0,0,"The attack took place in West Midnapore, West Bengal, India.","08/19/2009: On Wednesday, in West Midnapore, West Bengal, India, assailants fired upon the Ramgarh police station, causing no injuries or damage. No group claimed responsibility, although it was widely believed the Communist Party of India-Maoist (CPI-Maoist) was responsible.",1,1,1,0,,,0.0,0,0,2,Armed Assault,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Midnapore Law Enforcement,The Ramgarh police station was targeted in the attack.,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"The Statesman, âJoint Forces to Stay,â LexisNexis Academic, The Statesman, August 21, 2009.","National Counterterrorism Center, ""Police Station Targeted in Armed Attack by Suspected Communist Party of India-Maoist in West Midnapore, West Bengal, India,"" Worldwide Incidents Tracking System, January 13, 2010.",,ISVG,-9,-9,0,-9,
200908200049,2009,8,20,,0,,92,India,6,South Asia,Orissa,Rourkela,22.260423,84.853584,1.0,0,"The bombing took place in the Rourkela area of Sundargarh, Orissa, India.","08/20/2009: On Thursday, unknown assailants detonated a bomb near two forest department buildings in the Rourkela area of Sundargarh, Orissa, India, damaging both buildings but causing no casualties. No group claimed responsibility, although it was widely believed the Communist Party of India-Maoist (CPI-Maoist) was responsible.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,Indian Government,Assailants targeted two government forest department buildings.,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack is unknown.,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Unknown explosives were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused damage to two forest department buildings.,0.0,,,,,,,,,,,,,,,,,"National Counterterrorism Center, ""Two Government Buildings Damaged in Bombing by Suspected Communist Party of India-Maoist in Sundargarh, Orissa, India,"" Worldwide Incidents Tracking System, January 13, 2010.","Indo-Asian News Service, ""Maoists Blow Up Forest Office in Orissa,"" LexisNexis Academic, Indo-Asian News Service, August 20, 2009.","Jane's Intelligence, ""CPI-M Militants Blow Up Forest Department Buildings in India's Orissa,"" Terrorism Watch Report, August 21, 2009.",ISVG,0,0,0,0,
200908200051,2009,8,20,,0,,92,India,6,South Asia,West Bengal,Midnapore,22.423874,87.318805,1.0,0,"The attack took place in Midnapore, West Bengal, India.","08/20/2009: On Thursday night around 0000 midnight, unknown assailants set fire to two residences belonging to leaders of the ruling Communist Party of India-Marxist in Midnapore, West Bengal, India, damaging both residences but causing no casualties. No group claimed responsibility, although it was widely believed the Communist Party of India-Maoist (CPI-Maoist) was responsible.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Communist Party of India-Marxis,Assailants targeted the residence of a leader of the ruling Communist Party of India-Marxist.,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack was to intimidate the Communist Party of India-Marxist.,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,Unknown incendiary devices were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused damage to two residences.,0.0,,,,,,,,,,,,,,,,,"Jane's Intelligence, ""Suspected CPI-M Militants Vandalize Houses in India's West Bengal,"" Terrorism Watch Report, August 20, 2009.","National Counterterrorism Center, ""Two Residences Damaged in Arson by Suspected Communist Party of India-Maoist in West Midnapore, West Bengal, India,"" Worldwide Incidents Tracking System, January 13, 2010.",,ISVG,0,0,0,0,
200908210017,2009,8,21,,0,,92,India,6,South Asia,Assam,Bangalbazar,26.521695,90.180094,2.0,0,"The attack took place in Bangalbazar, Sukansangra area, Kokrajhar.","08/21/2009: On Friday morning at 0600, in Bangalbazar, Sukansangra area, Kokrajhar, Assam, India, four or five assailants fired upon and killed one Bodoland People's Front (BPF) member, Sonen Basumatary (32), in his home. No group claimed responsibility, but authorities believed the National Democratic Front of Bodoland (NDFB) - Ranjan Daimary Faction was responsible.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,84.0,Political Party Member/Rally,Bodoland People's Front,A member of Bodoland People's Front (BPF),92.0,India,,,,,,,,,,,,,,,,,National Democratic Front of Bodoland (NDFB),,,,,,The specific motive for the attack is unknown.,1.0,,,0,4.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"Jane's Intelligence, ""Suspected NDFB Militants Kill Political Activist in India's Assam,"" Terrorism Watch Report, August 24, 2009.","South Asia Terrorism Portal, âBodoland Peopleâs Front Member Shot Dead in Assam,"" http://www.satp.org/satporgtp/detailed_news3.asp?date3=2009%2F8%2F22&image2.x=7&image2.y=3#4 (August 22, 2009).","National Counterterrorism Center, ""One Political Party Member Killed in Armed Attack by Suspected National Democratic Front of Bodoland-Ranjan Daimary Faction in Kokrajhar, Assam, India,"" Worldwide Incidents Tracking System, January 13, 2010.",ISVG,0,0,0,0,
200908210018,2009,8,21,,0,,92,India,6,South Asia,Manipur,Imphal,24.798346,93.94043,1.0,0,The attack took place in Imphal.,"08/21/2009: On Friday, in Imphal West, Manipur, India, three people were injured when two Kangleipak Communist Party (KCP) youths hurled a grenade inside the campus of the Chamber of Commerce Hospital at Thangal Bazaar. Bystanders who were alerted by the blast managed to capture one of the youths, indentified as Takyenjam Munal Singh, while he was trying to escape. No group claimed responsibility.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,6.0,Medical/Pharmaceutical,,Chamber of Commerce Hospital at Thangal Bazaar,92.0,India,,,,,,,,,,,,,,,,,Kangleipak Communist Party (KCP),,,,,,The specific motive for the attack is unknown.,1.0,,,0,2.0,1.0,0.0,,,,,,,,,,6,Explosives,7.0,Grenade,,,,,,,,,,,,,A grenade was used in the attack.,0.0,0.0,0.0,3.0,0.0,0.0,-9,4.0,Unknown,,It Is unknown if the attack caused any property damage.,0.0,,,,,,,,,,,,,,,,,"South Asia Terrorism Portal, âThree Persons Injured in Grenade Attack in Manipur,"" http://www.satp.org/satporgtp/detailed_news3.asp?date3=2009%2F8%2F22&image2.x=7&image2.y=3#9 (August 22, 2009).","Jane's Intelligence, ""Grenade Attack Injures Civilians in India's Manipur,"" Terrorism Watch Report, August 24, 2009.",,ISVG,0,0,0,0,
200908220008,2009,8,22,,0,,92,India,6,South Asia,Bihar,Sono,24.924391,86.220707,1.0,0,"The attack took place in Sono town, Jamui.","08/22/2009: On Saturday evening, in Sono town, Jamui, Bihar, India, at least 50 assailants fired upon a special auxiliary police patrol, killing five police officers and wounding one other. No group claimed responsibility, although it was widely believed the Communist Party of India-Maoist (CPI-Maoist) was responsible.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Indian Law Enforcement,A special auxiliary police patrol,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack is unknown.,1.0,,,0,50.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,5.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"South Asia Terrorism Portal, âDeath Toll Rises to Six in Maoists Attack on Police Personnel in Bihar,"" http://www.satp.org/satporgtp/detailed_news.asp?date1=8/24/2009#5 (August 24, 2009).","Deutsche Press-Agentur, ""Maoists Kill Five Policemen in India's Bihar,"" LexisNexis Academic, Deutsche Press-Agentur, August 24, 2009.","South Asia Terrorism Portal, âFour Police Personnel Killed in Maoist Attack in Bihar,â http://www.satp.org/satporgtp/detailed_news3.asp?date3=2009%2F8%2F23&image2.x=4&image2.y=12#1 (August 23, 2009).",ISVG,0,0,0,0,
200908220010,2009,8,22,,1,2009-08-23,92,India,6,South Asia,West Bengal,Belpahari,22.632149,86.764311,1.0,0,The attack took place in the Belpahari area of Midnapore.,"08/22/2009: On Saturday, in the Belpahari area of West Midnapore, West Bengal, India, assailants kidnapped two members of the Jharkhand Party who they later fired upon and killed. The next day their bodies were recovered by authorities. No group claimed responsibility, although it was widely believed the Communist Party of India-Maoist (CPI-Maoist) was responsible.",1,1,1,0,,,0.0,1,0,6,Hostage Taking (Kidnapping),2.0,Armed Assault,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,,Members of the Jharkhand Party,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack is unknown.,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,2.0,0.0,,1.0,,,0.0,,,,,,4.0,Hostage(s) killed (not during rescue attempt),0.0,,"South Asia Terrorism Portal, âMaoists Kill Two Civilians in West Bengal,"" http://www.satp.org/satporgtp/detailed_news.asp?date1=8/24/2009#3 (August 24, 2009).","National Counterterrorism Center, ""Two Political Party Members Kidnapped and Killed in Armed Attack by Suspected Communist Party of India-Maoist in West Midnapore, West Bengal, India,"" Worldwide Incidents Tracking System, January 13, 2010.","United News of India (UNI), ""Two Bodies with Bullet Injuries Recovered from Sankhabanga,"" LexisNexis Academic, United News of India (UNI), August 23, 2009.",ISVG,0,0,0,0,
